,O3,PM25,CO,PM10
7/9/2021 17:00,24.66095238,38.74952381,494.5052381,45.97095238
7/9/2021 18:00,22.87545455,39.56045455,483.0004545,47.12590909
7/9/2021 19:00,21.65142857,42.94714286,531.4966667,51.63190476
7/9/2021 20:00,23.7352381,45.20142857,489.7242857,54.80190476
7/9/2021 21:00,23.22954545,42.92136364,458.4495455,51.45272727
7/9/2021 22:00,20.55545455,43.625,433.9290909,52.48727273
7/9/2021 23:00,17.99272727,45.64318182,464.8881818,55.52409091
7/10/2021 0:00,20.49727273,47.90545455,418.7945455,58.66818182
7/10/2021 1:00,18.95909091,47.01954545,405.2645455,57.46818182
7/10/2021 2:00,19.35772727,46.64545455,394.5472727,56.87863636
7/10/2021 3:00,16.61409091,51.70318182,433.5222727,63.76181818
7/10/2021 4:00,15.33826087,52.84086957,412.0217391,65.24391304
7/10/2021 5:00,12.81666667,54.98619048,474.9066667,67.72571429
7/10/2021 6:00,10.5326087,64.77652174,501.7573913,74.23086957
7/10/2021 7:00,10.76590909,59.12136364,459.7577273,69.83181818
7/10/2021 8:00,8.167142857,70.92047619,694.74,77.49
7/10/2021 9:00,12.13590909,62.77045455,630.5645455,72.59727273
7/10/2021 10:00,19.59227273,43.97318182,319.6518182,52.48090909
7/10/2021 11:00,29.19619048,42.52809524,297.0419048,50.99619048
7/10/2021 12:00,33.06,43.54111111,351.6127778,52.68111111
7/10/2021 13:00,33.99136364,41.23772727,350.3968182,49.245
7/10/2021 14:00,36.31761905,41.20761905,410.1038095,49.2347619
7/10/2021 15:00,36.62954545,39.47636364,387.2959091,46.73590909
7/10/2021 16:00,35.58571429,40.40761905,431.0695238,48.09238095
7/10/2021 17:00,30.07636364,42.11409091,484.1022727,50.27681818
7/10/2021 18:00,23.27,44.6725,578.93125,54.2475
7/10/2021 19:00,20.6228125,62.2821875,859.0515625,70.2996875
7/10/2021 20:00,17.975625,79.891875,1139.171875,86.351875
7/10/2021 21:00,15.932,68.937,1052.7575,76.0925
7/10/2021 22:00,22.3926087,53.88,658.7869565,65.11347826
7/10/2021 23:00,26.86136364,48.39818182,449.0913636,59.43
