,O3,PM25,CO,PM10
7/12/2021 18:00,41.00833333,23.65833333,20.27718476,41.00833333
7/12/2021 19:00,28.75833333,16.58333333,20.27678018,28.75833333
7/12/2021 20:00,37.35,21.51666667,20.27637559,37.35
7/12/2021 21:00,29.80833333,17.18333333,20.275971,29.80833333
7/12/2021 22:00,34.23333333,19.74166667,20.27556642,34.23333333
7/12/2021 23:00,45.5,26.225,20.27516183,45.5
7/13/2021 0:00,24.125,13.88333333,20.27475725,24.125
7/13/2021 1:00,27.65,15.94166667,20.27435266,27.65
7/13/2021 2:00,34.86666667,20.06666667,20.27394808,34.86666667
7/13/2021 3:00,36.48333333,20.94166667,20.27354349,36.48333333
7/13/2021 4:00,24.86666667,14.26666667,20.27313891,24.86666667
7/13/2021 5:00,41.20833333,23.725,20.27273432,41.20833333
7/13/2021 6:00,50.71666667,29.03333333,20.27232974,50.71666667
7/13/2021 7:00,48.45833333,27.86666667,20.27192515,48.45833333
7/13/2021 8:00,41.7,24.025,20.27152057,41.7
7/13/2021 9:00,58.89166667,33.76666667,20.27111598,58.89166667
7/13/2021 10:00,27.48333333,15.80833333,20.2707114,27.48333333
7/13/2021 11:00,37.16666667,21.40833333,20.27030681,37.16666667
7/13/2021 12:00,30.68333333,17.65833333,20.26990223,30.68333333
7/13/2021 13:00,26.73333333,15.39166667,20.26949764,26.73333333
7/13/2021 14:00,38.66666667,22.34166667,20.26909305,38.66666667
7/13/2021 15:00,37.64166667,21.71666667,20.26868847,37.64166667
7/13/2021 16:00,28.075,16.175,20.26828388,28.075
7/13/2021 17:00,32.38333333,18.65,20.2678793,32.38333333
7/13/2021 18:00,47.55,27.4,20.26747471,47.55
7/13/2021 19:00,44.80833333,25.80833333,20.26707013,44.80833333
7/13/2021 20:00,32.10833333,18.50833333,20.26666554,32.10833333
7/13/2021 21:00,31.34166667,18.05833333,20.26626096,31.34166667
7/13/2021 22:00,36.30833333,20.90833333,20.26585637,36.30833333
7/13/2021 23:00,35.46666667,20.43333333,20.26545179,35.46666667
7/14/2021 0:00,70.95,40.325,20.2650472,70.95
7/14/2021 1:00,25.75833333,14.78333333,20.26464262,25.75833333
7/14/2021 2:00,26.83333333,15.425,20.26423803,26.83333333
7/14/2021 3:00,43.55833333,25.075,20.26383345,43.55833333
7/14/2021 4:00,29.35833333,16.91666667,20.26342886,29.35833333
7/14/2021 5:00,27.06666667,15.56666667,20.26302428,27.06666667
7/14/2021 6:00,42.14166667,24.29166667,20.26261969,42.14166667
7/14/2021 7:00,22.35833333,12.85,20.2622151,22.35833333
7/14/2021 8:00,27.1,15.60833333,20.26181052,27.1
7/14/2021 9:00,51.15833333,29.40833333,20.26140593,51.15833333
7/14/2021 10:00,30.325,17.48333333,20.26100135,30.325
7/14/2021 11:00,24.3,13.96666667,20.26059676,24.3
7/14/2021 12:00,22.225,12.75,20.26019218,22.225
7/14/2021 13:00,19.04166667,10.825,20.25978759,19.04166667
7/14/2021 14:00,46.95,26.95833333,20.25938301,46.95
7/14/2021 15:00,38.23333333,22.05,20.25897842,38.23333333
7/14/2021 16:00,48.025,27.46666667,20.25857384,48.025
7/14/2021 17:00,43.86666667,25.225,20.25816925,43.86666667
7/14/2021 18:00,42.15833333,24.21666667,20.25776467,42.15833333
7/14/2021 19:00,33.53333333,19.325,20.25736008,33.53333333
7/14/2021 20:00,24.08333333,13.85,20.2569555,24.08333333
7/14/2021 21:00,41.84166667,24.1,20.25655091,41.84166667
7/14/2021 22:00,31.75833333,18.28333333,20.25614633,31.75833333
7/14/2021 23:00,31.51666667,18.13333333,20.25574174,31.51666667
7/15/2021 0:00,43.71666667,25.20833333,20.25533715,43.71666667
7/15/2021 1:00,42.88333333,24.68333333,20.25493257,42.88333333
7/15/2021 2:00,32.16666667,18.49166667,20.25452798,32.16666667
7/15/2021 3:00,30.76666667,17.69166667,20.2541234,30.76666667
7/15/2021 4:00,21.575,12.40833333,20.25371881,21.575
7/15/2021 5:00,35.30833333,20.36666667,20.25331423,35.30833333
7/15/2021 6:00,29.35,16.9,20.25290964,29.35
7/15/2021 7:00,30.66666667,17.66666667,20.25250506,30.66666667
7/15/2021 8:00,19.125,10.94166667,20.25210047,19.125
7/15/2021 9:00,46.6,26.61666667,20.25169589,46.6
7/15/2021 10:00,27.24545455,15.71818182,20.25130816,27.24545455
7/15/2021 11:00,35.7,20.6,20.25092043,35.7
7/15/2021 12:00,34.23333333,19.7,20.25051585,34.23333333
7/15/2021 13:00,36.26666667,20.79166667,20.25011126,36.26666667
7/15/2021 14:00,19.06666667,10.9,20.24970668,19.06666667
7/15/2021 15:00,24.36666667,14.00833333,20.24930209,24.36666667
7/15/2021 16:00,17.45833333,9.95,20.24889751,17.45833333
7/15/2021 17:00,26.30833333,15.125,20.24849292,26.30833333
7/15/2021 18:00,27.88333333,16.05833333,20.24808833,27.88333333
7/15/2021 19:00,29.19166667,16.76666667,20.24768375,29.19166667
7/15/2021 20:00,44.54166667,25.59166667,20.24727916,44.54166667
7/15/2021 21:00,33.14166667,19.075,20.24687458,33.14166667
7/15/2021 22:00,37.95833333,21.81666667,20.24646999,37.95833333
7/15/2021 23:00,27.65,15.90833333,20.24606541,27.65
